step,loss,ppl,gate_rate
1,2.920807361602783,18.5562630278439,0.4609375
2,2.980959892272949,19.706723900843706,0.466796875
3,2.9506776332855225,19.118904946022095,0.462890625
4,2.959470748901367,19.287760985018863,0.462890625
5,2.766649007797241,15.905246252597818,0.458984375
6,2.7965497970581055,16.388007167678172,0.4609375
7,2.739361524581909,15.47710019302527,0.455078125
8,2.8827052116394043,17.862529801523674,0.4609375
9,2.857665538787842,17.420811222360005,0.4609375
10,2.8208975791931152,16.79191598437314,0.458984375
11,2.9406793117523193,18.928700434443844,0.4609375
12,2.810454845428467,16.617474882582435,0.455078125
13,2.903873920440674,18.24468711100898,0.462890625
14,2.801299571990967,16.466031666037633,0.458984375
15,2.8518176078796387,17.319232823180727,0.458984375
16,2.711773157119751,15.05594842239875,0.451171875
17,3.0262153148651123,20.619048125988467,0.458984375
18,2.850747585296631,17.300710764217474,0.458984375
19,2.8840222358703613,17.88607068465248,0.455078125
20,2.674224615097046,14.501101544061736,0.453125
21,2.813793897628784,16.673054238198578,0.453125
22,2.689629554748535,14.726219651738537,0.453125
23,2.859114646911621,17.446074161369395,0.458984375
24,2.914808750152588,18.445284407564987,0.455078125
25,2.7184536457061768,15.156866228798465,0.451171875
26,2.9568028450012207,19.236371673615185,0.453125
27,2.897671937942505,18.13188404376305,0.455078125
28,2.9141836166381836,18.433757245482166,0.451171875
29,2.8260881900787354,16.879302885771594,0.453125
30,2.7494614124298096,15.634209225463533,0.451171875
31,2.9164249897003174,18.475120510343345,0.458984375
32,2.8912856578826904,18.01645771896656,0.453125
33,2.8672983646392822,17.589433714717426,0.455078125
34,2.696629524230957,14.829664372440917,0.453125
35,2.7085652351379395,15.007727500327965,0.451171875
36,2.708287239074707,15.003555991023255,0.451171875
37,2.7308590412139893,15.346064260872927,0.453125
38,2.9159114360809326,18.46563498120907,0.453125
39,2.6841158866882324,14.645247596445982,0.447265625
40,2.904573678970337,18.257458454343023,0.455078125
41,2.7900521755218506,16.28186929465402,0.451171875
42,2.9446094036102295,19.00323834037033,0.453125
43,2.805359125137329,16.533012260350294,0.451171875
44,2.8418028354644775,17.146650277945767,0.447265625
45,2.961115598678589,19.319512560505373,0.451171875
46,2.9150454998016357,18.449651839148615,0.455078125
47,2.844992160797119,17.20142382294571,0.451171875
48,2.9299380779266357,18.726470878866703,0.455078125
49,2.8065450191497803,16.552630290750876,0.451171875
50,2.8634960651397705,17.52268040816302,0.447265625
51,2.8592934608459473,17.44919404145944,0.447265625
52,2.888425588607788,17.96500301888028,0.447265625
53,2.8089849948883057,16.593067620058402,0.451171875
54,2.8756558895111084,17.737053854715967,0.447265625
55,2.9288318157196045,18.705765946516006,0.447265625
56,2.8776931762695312,17.773226153829413,0.453125
57,2.853032350540161,17.34028401744183,0.451171875
58,2.8278257846832275,16.908657767449736,0.447265625
59,2.9279003143310547,18.68834961249194,0.447265625
60,3.0043222904205322,20.172540338585286,0.451171875
61,2.8931407928466797,18.049911700839584,0.453125
62,2.924119472503662,18.617825323194165,0.447265625
63,2.9190468788146973,18.523623785014696,0.458984375
64,2.947488784790039,19.058034759232623,0.453125
65,2.8435800075531006,17.177149919761835,0.4453125
66,2.8802096843719482,17.818008945947803,0.451171875
67,2.766350746154785,15.90050303512193,0.447265625
68,2.672666311264038,14.478522019391885,0.4453125
69,2.8492319583892822,17.274509202378727,0.4453125
70,2.707775831222534,14.995885016344461,0.443359375
71,2.933649778366089,18.7961070834763,0.443359375
72,2.9274044036865234,18.679084158598876,0.447265625
73,2.922165632247925,18.581484580167622,0.447265625
74,2.8482754230499268,17.257993424078702,0.447265625
75,2.8250465393066406,16.86172970103789,0.447265625
76,2.7632062435150146,15.850582390288215,0.4453125
77,2.7452304363250732,15.568200997899536,0.4375
78,2.899979829788208,18.17377879677876,0.4453125
79,2.748445510864258,15.618334472793569,0.443359375
80,2.7606656551361084,15.810363696075047,0.443359375
81,2.8710222244262695,17.65505640862583,0.451171875
82,2.8212122917175293,16.79720144229861,0.447265625
83,2.8404858112335205,17.124082588409017,0.4453125
84,2.77587890625,16.052729641707618,0.4453125
85,2.7399978637695312,15.48695201260584,0.443359375
86,2.8437039852142334,17.17927963464962,0.4453125
87,2.757427453994751,15.759249362221427,0.443359375
88,2.7698676586151123,15.956522161813782,0.443359375
89,2.884871006011963,17.90125829188218,0.4375
90,2.8481032848358154,17.255022919587542,0.447265625
91,2.7715978622436523,15.984154091896622,0.443359375
92,2.9230685234069824,18.59826921452595,0.443359375
93,2.838043689727783,17.08231452016128,0.4453125
94,2.883375883102417,17.87451370870185,0.443359375
95,2.8346071243286133,17.023710784604237,0.439453125
96,2.8296666145324707,16.939812395765877,0.443359375
97,2.8356399536132812,17.041302454668493,0.439453125
98,2.765348196029663,15.884569971996315,0.439453125
99,2.893170118331909,18.050441031019954,0.439453125
100,2.827805519104004,16.9083151071783,0.443359375
101,2.726257085800171,15.275604607807203,0.439453125
102,2.8091843128204346,16.5963752456077,0.443359375
103,2.8695242404937744,17.628629216494797,0.4375
104,2.865490198135376,17.557657826557612,0.439453125
105,2.7217910289764404,15.207535004112012,0.439453125
106,2.828765869140625,16.924560807741663,0.4375
107,2.8139443397521973,16.67556275657064,0.439453125
108,2.6979894638061523,14.849845539381347,0.443359375
109,2.7987043857574463,16.423354648693614,0.4453125
110,2.8509514331817627,17.304237836998986,0.443359375
111,2.953031539916992,19.16396207249071,0.439453125
112,2.8804452419281006,17.822206606966585,0.439453125
113,2.9156384468078613,18.460594748934724,0.443359375
114,2.8298733234405518,16.943314367821245,0.4375
115,2.8601086139678955,17.46342360530658,0.4375
116,2.9141347408294678,18.432856302706455,0.4375
117,2.771200656890869,15.977806361091394,0.439453125
118,2.908257007598877,18.324830674596715,0.443359375
119,2.821673631668091,16.804952450168894,0.4375
120,2.7775707244873047,16.079910928889362,0.4375
121,2.8229286670684814,16.82605650079094,0.4375
122,2.7892560958862305,16.268912787968535,0.439453125
123,2.885833263397217,17.9184922002769,0.435546875
124,2.791738271713257,16.309345249502794,0.4375
125,2.8798465728759766,17.811540196573908,0.4375
126,2.8377223014831543,17.076825347208526,0.439453125
127,2.904642105102539,18.258707784351817,0.4375
128,2.8751907348632812,17.728805300252137,0.439453125
129,2.8348240852355957,17.027404665035608,0.4375
130,2.6879308223724365,14.701224981277136,0.4375
131,2.73356556892395,15.387655066979693,0.435546875
132,2.7906713485717773,16.291953711000936,0.4375
133,2.691941976547241,14.760312286157308,0.439453125
