step,loss,ppl,gate_rate
1,11.023080825805664,61272.15797266877,0.5
2,9.665188789367676,15759.34480668311,0.5
3,9.198308944702148,9880.406609493859,0.5
4,8.971643447875977,7876.5356501432525,0.498046875
5,8.6900634765625,5943.559507462811,0.50390625
6,8.37714958190918,4346.6016197067975,0.51171875
7,8.274717330932617,3923.413446053649,0.494140625
8,7.983839988708496,2933.1728166622606,0.51171875
9,7.775010585784912,2380.3684980286866,0.5078125
10,11.802803993225098,133626.51597056128,0.498046875
11,7.503128528594971,1813.7077843655836,0.484375
12,7.32174825668335,1512.8465031869282,0.478515625
13,7.328141212463379,1522.5490448987096,0.466796875
14,7.270814895629883,1437.7215688266504,0.46875
15,7.1364426612854,1256.9490330711,0.474609375
16,7.103921413421631,1216.7290291392608,0.470703125
17,7.038272380828857,1139.4174258691048,0.470703125
18,7.069004535675049,1174.9778033983853,0.46875
19,7.000838756561279,1097.5533525408844,0.462890625
20,7.007857322692871,1105.2836995713467,0.455078125
21,6.9620161056518555,1055.7599365945207,0.462890625
22,6.957421779632568,1050.920556604804,0.466796875
23,6.899938583374023,992.2137753113443,0.462890625
24,6.897017955780029,989.3201160874423,0.458984375
25,6.832476615905762,927.4849944923033,0.458984375
26,6.842474937438965,936.804801257936,0.4609375
27,6.910896301269531,1003.1459604668561,0.4609375
28,6.898117542266846,990.408557426253,0.458984375
29,6.875100612640381,967.8727409180162,0.458984375
30,6.762802600860596,865.0632285591234,0.451171875
31,6.676543712615967,793.5715552234942,0.451171875
32,6.803380012512207,900.8871612347846,0.453125
33,6.741051197052002,846.4500541463444,0.451171875
34,6.700108528137207,812.4939988429805,0.443359375
35,6.721714496612549,830.2397351477696,0.4375
36,6.62322998046875,752.3713213472815,0.435546875
37,6.628046035766602,756.0035226560309,0.431640625
38,6.574462890625,716.560649531882,0.431640625
39,6.654919624328613,776.5955011933413,0.4296875
40,6.50282096862793,667.0206257680088,0.4296875
41,6.572743892669678,715.3299413359656,0.4296875
42,6.577854633331299,718.9951651800269,0.4296875
43,6.480617046356201,652.3733667111826,0.4296875
44,6.537118911743164,690.2949097698544,0.427734375
45,6.447368621826172,631.0396023515036,0.427734375
46,6.389109134674072,595.3259880998623,0.421875
47,6.414905071258545,610.8827677332134,0.421875
48,6.379732608795166,589.7699872654157,0.421875
49,6.396823406219482,599.9362539885365,0.427734375
50,6.387840747833252,594.5713631299193,0.421875
51,6.4207892417907715,614.4879023252722,0.427734375
52,6.309111595153809,549.5565032147354,0.4296875
53,6.399332046508789,601.443167608132,0.423828125
54,6.26560115814209,526.1577949464554,0.423828125
55,6.339045524597168,566.2555763441644,0.427734375
56,6.281167984008789,534.4124846844588,0.4296875
57,6.253841400146484,520.0065460981289,0.4296875
58,6.220093250274658,502.750111420421,0.423828125
59,6.335173606872559,564.0673204486666,0.419921875
60,6.16103982925415,473.92061523136096,0.416015625
61,6.186273097991943,486.03133541859495,0.419921875
62,6.146542549133301,467.09961773730527,0.419921875
63,6.222015857696533,503.71763229936744,0.416015625
64,6.067188739776611,431.46601176138205,0.4140625
65,6.031802654266357,416.4650957053036,0.4140625
66,6.155261516571045,471.1900503559519,0.416015625
67,6.062934398651123,429.634307273892,0.419921875
68,6.03466272354126,417.65791969611496,0.416015625
69,6.037888526916504,419.0073773955861,0.4140625
70,5.996800422668457,402.1400546793639,0.419921875
71,6.006527900695801,406.07095108304605,0.4140625
72,6.078734874725342,436.47664763272934,0.416015625
73,6.0030837059021,404.6747693685296,0.421875
74,5.941967964172363,380.6833640719263,0.421875
75,5.8902997970581055,361.5136488561897,0.419921875
76,5.908558368682861,368.1750000260062,0.419921875
77,5.920774936676025,372.7004212223539,0.416015625
78,5.9065141677856445,367.4231450937021,0.416015625
79,5.84061861038208,343.992071926346,0.421875
80,5.915268421173096,370.65378067536307,0.416015625
81,5.9303364753723145,376.28110185050843,0.4140625
82,5.882486343383789,358.69998523789985,0.419921875
