Temperature,Deep_Layer_Rank
0.09999999999999999,752.8878540039062
0.16681005372000587,662.5178466796875
0.2782559402207124,502.8679443359375
0.46415888336127786,413.5089599609375
0.7742636826811269,380.01474609375
1.0,367.9695068359375
1.2915496650148839,359.6112487792969
2.1544346900318834,364.9596252441406
3.5938136638046254,379.356689453125
5.994842503189409,283.44984130859376
10.0,189.42147521972657
