10,8.96787714958191,7846.926061633303,0.3020263671875,16.028259754180908
20,7.517605495452881,1840.1557531154801,0.035931396484375,8.78191590309143
30,7.461444616317749,1739.6593832933208,0.013636016845703125,8.778628587722778
40,7.473887968063354,1761.4418191127065,0.010558319091796876,8.818404912948608
50,7.430648517608643,1686.9012038437554,0.008431243896484374,8.807316303253174
60,7.43674602508545,1697.2185195354955,0.006760787963867187,8.769511938095093
70,7.441596031188965,1705.4700334860327,0.005438232421875,8.773041009902954
80,7.430029773712159,1685.857766863326,0.004386138916015625,9.196080923080444
90,7.4174949645996096,1664.8577521148945,0.0035429000854492188,8.770278215408325
100,7.434697008132934,1693.7444504455552,0.0028638839721679688,8.767930746078491
110,7.424118900299073,1675.9222676774616,0.002315521240234375,8.771099090576172
120,7.445372009277344,1711.9220245853273,0.0018768310546875,8.782145500183105
130,7.410856246948242,1653.8418377995959,0.0015244483947753906,8.769366979598999
140,7.432213830947876,1689.543800506428,0.001237773895263672,8.773095846176147
150,7.418417644500733,1666.3945917975122,0.0010039806365966797,8.772125959396362
160,7.422705125808716,1673.554565620355,0.0008151531219482422,9.192979574203491
170,7.425918006896973,1678.9401444137643,0.0006733894348144531,8.78000020980835
180,7.382057523727417,1606.8925884796167,0.0005421638488769531,8.781628370285034
10,8.988264036178588,8008.542281549861,0.415478515625,16.077924489974976
20,7.536139726638794,1874.5796500647418,0.2685302734375,8.808806419372559
30,7.4675134181976315,1750.249132471868,0.2832763671875,8.761319398880005
40,7.434602403640747,1693.5842221912023,0.2275146484375,8.76235818862915
50,7.422983884811401,1674.0211490511515,0.19044189453125,8.761569499969482
60,7.44369797706604,1709.0586093662848,0.18291015625,8.760213851928711
70,7.3916222095489506,1622.335747989467,0.18017578125,8.757831573486328
80,7.432615137100219,1690.2219608940918,0.17738037109375,9.17331075668335
90,7.411044406890869,1654.15305386319,0.174609375,8.755975246429443
100,7.451662492752075,1722.7247834568532,0.172314453125,8.75924563407898
110,7.43718991279602,1697.9720612100414,0.17052001953125,8.760376691818237
120,7.399236106872559,1634.7351899369476,0.16715087890625,8.758777856826782
130,7.449807643890381,1719.5323510083795,0.16456298828125,8.755647897720337
140,7.432286787033081,1689.6670675043795,0.1635009765625,8.762132167816162
150,7.4099769115448,1652.3881953332339,0.1608154296875,8.762981653213501
160,7.396400403976441,1630.106133041414,0.15584716796875,9.179193019866943
170,7.389594268798828,1619.049080925155,0.14215087890625,8.771750688552856
180,7.383554363250733,1609.2996498586563,0.1381591796875,8.774802923202515
190,7.308302736282348,1492.6416315604447,0.128692626953125,8.779303550720215
200,7.293150329589844,1470.195008164694,0.113775634765625,8.786437749862671
210,7.240488862991333,1394.775658427587,0.0947509765625,9.217399597167969
220,7.2069438934326175,1348.7639958629097,0.0614349365234375,8.786212682723999
230,7.154926061630249,1280.397763827579,0.043389892578125,8.790042161941528
240,7.097402477264405,1208.823047570257,0.0317901611328125,8.792923212051392
250,6.997092628479004,1093.4494687416209,0.0227142333984375,8.80472207069397
260,6.955061626434326,1048.4431477742196,0.01979522705078125,9.22273063659668
270,6.91498966217041,1007.2606145560997,0.01734466552734375,8.814237594604492
280,6.8545726299285885,948.2068075889504,0.01689910888671875,8.820969343185425
290,6.795398235321045,893.7251016451589,0.01628265380859375,8.82520055770874
300,6.754884529113769,858.2406423589888,0.015583038330078125,9.25051736831665
310,6.701029825210571,813.2428921098569,0.015700531005859376,8.829741477966309
320,6.639980125427246,765.0797872350402,0.01557464599609375,8.833592891693115
330,6.638954401016235,764.2954285575929,0.01434326171875,8.832317590713501
340,6.596593427658081,732.5952947548827,0.01410369873046875,8.833551168441772
350,6.548110008239746,697.9238561767194,0.01414337158203125,8.834139823913574
360,6.505828619003296,669.0298105515775,0.014171600341796875,8.834872245788574
370,6.49906644821167,664.5209786349332,0.01388702392578125,8.847362279891968
380,6.460453653335572,639.3510345192584,0.013524627685546875,8.836710214614868
390,6.4328866481781,621.9667583713089,0.013323974609375,8.84257173538208
400,6.3609302043914795,578.7844939439539,0.013817596435546874,8.835349798202515
410,6.35233473777771,573.8308909129164,0.013748931884765624,8.836409091949463
420,6.302271223068237,545.810160049128,0.013835906982421875,8.832659006118774
430,6.293484735488891,541.0354132025458,0.0143890380859375,8.830538272857666
440,6.253192138671875,519.6690354593865,0.013712310791015625,8.83092713356018
450,6.268084096908569,527.4658357534228,0.013455963134765625,8.828078746795654
460,6.207053709030151,496.2370366448391,0.013956451416015625,8.825536727905273
470,6.1710316181182865,478.6796660791574,0.01407928466796875,8.827205896377563
480,6.192927742004395,489.2764866219562,0.014968109130859376,8.82709264755249
490,6.171891403198242,479.0914046921245,0.015950775146484374,8.822567462921143
500,6.110827827453614,450.71167227022704,0.01617584228515625,8.824967384338379
510,6.053725719451904,425.6961034230299,0.01752777099609375,9.235774278640747
520,6.015161991119385,409.59218383919455,0.0194488525390625,8.821439743041992
530,6.0168968677520756,410.3033924991297,0.0181732177734375,8.820420980453491
540,5.959286451339722,387.3336442056323,0.0210418701171875,8.820085287094116
550,5.950779724121094,384.0526774816557,0.02125091552734375,8.82260513305664
560,5.905237150192261,366.9542387377576,0.0215606689453125,8.817952632904053
570,5.952732563018799,384.8034032736944,0.02021484375,8.816443681716919
580,5.914704465866089,370.4448074400103,0.02054290771484375,8.818455696105957
590,5.846192502975464,345.9148003511161,0.02002410888671875,8.815563917160034
600,5.895529460906983,363.4091959333318,0.0212066650390625,8.811841249465942
610,5.863409996032715,351.9221534023411,0.020977783203125,8.814476490020752
620,5.839495086669922,343.6058057070029,0.02258758544921875,9.22885251045227
630,5.797105169296264,329.34478123026724,0.02238006591796875,8.810798406600952
640,5.767986822128296,319.8930822925836,0.02324066162109375,8.810120344161987
650,5.753635501861572,315.3349798436326,0.02205047607421875,8.806415319442749
660,5.741900253295898,311.656074130482,0.0223968505859375,8.8103506565094
670,5.664852523803711,288.5454243969942,0.0244171142578125,8.805473327636719
680,5.724264240264892,306.20788690762004,0.02403717041015625,8.80657696723938
690,5.645377445220947,282.9803456470209,0.0240936279296875,9.223702907562256
700,5.694248628616333,297.1534370955867,0.02450408935546875,8.804867267608643
710,5.659649753570557,287.0480873798533,0.02507171630859375,8.806798458099365
720,5.637002182006836,280.62020795099863,0.02628173828125,8.80168890953064
730,5.6329244613647464,279.4782470176428,0.02475738525390625,8.802482843399048
740,5.615920686721802,274.7662364018378,0.02590484619140625,8.801912307739258
750,5.553585433959961,258.16151959006066,0.02720184326171875,9.231635332107544
760,5.59468355178833,268.99251442232026,0.02654266357421875,8.800946712493896
770,5.591673755645752,268.18411895307463,0.02818145751953125,8.798730373382568
780,5.559089231491089,259.5863055944515,0.02760009765625,8.798871040344238
